filename,score
Koenig2017_g6_Kd_3330_pdb.npz,1.3472956
Koenig2017_g6_Kd_257_pdb.npz,1.3279421
Koenig2017_g6_Kd_892_pdb.npz,1.3365016
Koenig2017_g6_Kd_428_pdb.npz,1.3255744
Koenig2017_g6_Kd_1430_pdb.npz,1.3370819
Koenig2017_g6_Kd_2810_pdb.npz,1.3334535
Koenig2017_g6_Kd_529_pdb.npz,1.302646
Koenig2017_g6_Kd_1711_pdb.npz,1.332286
Koenig2017_g6_Kd_2204_pdb.npz,1.3390075
Koenig2017_g6_Kd_2690_pdb.npz,1.3133962
Koenig2017_g6_Kd_3308_pdb.npz,1.346451
Koenig2017_g6_Kd_2600_pdb.npz,1.3506553
Koenig2017_g6_Kd_3401_pdb.npz,1.3298243
Koenig2017_g6_Kd_2184_pdb.npz,1.3330007
Koenig2017_g6_Kd_2307_pdb.npz,1.3254774
Koenig2017_g6_Kd_1590_pdb.npz,1.3180269
Koenig2017_g6_Kd_4195_pdb.npz,1.3064061
Koenig2017_g6_Kd_4256_pdb.npz,1.3320487
Koenig2017_g6_Kd_203_pdb.npz,1.3383693
Koenig2017_g6_Kd_3288_pdb.npz,1.3417156
Koenig2017_g6_Kd_3470_pdb.npz,1.3483338
Koenig2017_g6_Kd_1002_pdb.npz,1.3041794
Koenig2017_g6_Kd_1368_pdb.npz,1.3134985
Koenig2017_g6_Kd_3192_pdb.npz,1.3390002
Koenig2017_g6_Kd_3918_pdb.npz,1.3173138
Koenig2017_g6_Kd_2475_pdb.npz,1.3224359
Koenig2017_g6_Kd_2702_pdb.npz,1.3384616
Koenig2017_g6_Kd_867_pdb.npz,1.3300674
Koenig2017_g6_Kd_514_pdb.npz,1.3463509
Koenig2017_g6_Kd_1853_pdb.npz,1.310144
Koenig2017_g6_Kd_2756_pdb.npz,1.3401306
Koenig2017_g6_Kd_1110_pdb.npz,1.3327496
Koenig2017_g6_Kd_3178_pdb.npz,1.3133614
Koenig2017_g6_Kd_1426_pdb.npz,1.3395994
Koenig2017_g6_Kd_2530_pdb.npz,1.3520429
Koenig2017_g6_Kd_1529_pdb.npz,1.3108118
Koenig2017_g6_Kd_1895_pdb.npz,1.3144859
Koenig2017_g6_Kd_1783_pdb.npz,1.3370118
Koenig2017_g6_Kd_1322_pdb.npz,1.3292121
Koenig2017_g6_Kd_316_pdb.npz,1.3138922
Koenig2017_g6_Kd_972_pdb.npz,1.2991374
Koenig2017_g6_Kd_2605_pdb.npz,1.3251158
Koenig2017_g6_Kd_3984_pdb.npz,1.3062559
Koenig2017_g6_Kd_3848_pdb.npz,1.334017
Koenig2017_g6_Kd_3644_pdb.npz,1.3210671
Koenig2017_g6_Kd_3996_pdb.npz,1.3273675
Koenig2017_g6_Kd_2574_pdb.npz,1.3248366
Koenig2017_g6_Kd_3850_pdb.npz,1.3410891
Koenig2017_g6_Kd_2153_pdb.npz,1.3253807
Koenig2017_g6_Kd_2901_pdb.npz,1.3649569
Koenig2017_g6_Kd_223_pdb.npz,1.3197323
Koenig2017_g6_Kd_3126_pdb.npz,1.3312486
Koenig2017_g6_Kd_3368_pdb.npz,1.3240359
Koenig2017_g6_Kd_445_pdb.npz,1.3246719
Koenig2017_g6_Kd_3940_pdb.npz,1.3306305
Koenig2017_g6_Kd_557_pdb.npz,1.3397777
Koenig2017_g6_Kd_4194_pdb.npz,1.32417
Koenig2017_g6_Kd_275_pdb.npz,1.3371503
Koenig2017_g6_Kd_2443_pdb.npz,1.3448708
Koenig2017_g6_Kd_4080_pdb.npz,1.327528
Koenig2017_g6_Kd_3480_pdb.npz,1.3408365
Koenig2017_g6_Kd_1981_pdb.npz,1.3413798
Koenig2017_g6_Kd_319_pdb.npz,1.3045154
Koenig2017_g6_Kd_3078_pdb.npz,1.3174367
Koenig2017_g6_Kd_3447_pdb.npz,1.3308605
Koenig2017_g6_Kd_2345_pdb.npz,1.3398916
Koenig2017_g6_Kd_462_pdb.npz,1.339246
Koenig2017_g6_Kd_1782_pdb.npz,1.338957
Koenig2017_g6_Kd_653_pdb.npz,1.341214
Koenig2017_g6_Kd_1302_pdb.npz,1.3332703
Koenig2017_g6_Kd_682_pdb.npz,1.3083925
Koenig2017_g6_Kd_1810_pdb.npz,1.344101
Koenig2017_g6_Kd_1865_pdb.npz,1.320271
Koenig2017_g6_Kd_3717_pdb.npz,1.3418133
Koenig2017_g6_Kd_833_pdb.npz,1.345413
Koenig2017_g6_Kd_2130_pdb.npz,1.3354554
Koenig2017_g6_Kd_1708_pdb.npz,1.3604848
Koenig2017_g6_Kd_3381_pdb.npz,1.3358907
Koenig2017_g6_Kd_3118_pdb.npz,1.3513064
Koenig2017_g6_Kd_137_pdb.npz,1.3485271
Koenig2017_g6_Kd_3610_pdb.npz,1.3389006
Koenig2017_g6_Kd_1251_pdb.npz,1.3359623
Koenig2017_g6_Kd_1152_pdb.npz,1.3282593
Koenig2017_g6_Kd_3661_pdb.npz,1.3368403
Koenig2017_g6_Kd_3331_pdb.npz,1.3283106
Koenig2017_g6_Kd_3404_pdb.npz,1.3251051
Koenig2017_g6_Kd_3248_pdb.npz,1.3184092
Koenig2017_g6_Kd_4095_pdb.npz,1.3530774
Koenig2017_g6_Kd_2006_pdb.npz,1.3624932
Koenig2017_g6_Kd_3781_pdb.npz,1.3455026
Koenig2017_g6_Kd_1376_pdb.npz,1.323619
Koenig2017_g6_Kd_2112_pdb.npz,1.3426635
Koenig2017_g6_Kd_2260_pdb.npz,1.3225089
Koenig2017_g6_Kd_1304_pdb.npz,1.3331665
Koenig2017_g6_Kd_172_pdb.npz,1.3149726
Koenig2017_g6_Kd_3536_pdb.npz,1.33894
Koenig2017_g6_Kd_4267_pdb.npz,1.3413043
Koenig2017_g6_Kd_3746_pdb.npz,1.3214359
Koenig2017_g6_Kd_1535_pdb.npz,1.3172976
Koenig2017_g6_Kd_3845_pdb.npz,1.3241642
Koenig2017_g6_Kd_2741_pdb.npz,1.3173536
Koenig2017_g6_Kd_2411_pdb.npz,1.3322283
Koenig2017_g6_Kd_3417_pdb.npz,1.3236119
Koenig2017_g6_Kd_3572_pdb.npz,1.3551173
Koenig2017_g6_Kd_3660_pdb.npz,1.3442901
Koenig2017_g6_Kd_3286_pdb.npz,1.3277575
Koenig2017_g6_Kd_1521_pdb.npz,1.3353289
Koenig2017_g6_Kd_4213_pdb.npz,1.3369766
Koenig2017_g6_Kd_3743_pdb.npz,1.3133733
Koenig2017_g6_Kd_3373_pdb.npz,1.33445
Koenig2017_g6_Kd_3558_pdb.npz,1.3138163
Koenig2017_g6_Kd_347_pdb.npz,1.3416511
Koenig2017_g6_Kd_894_pdb.npz,1.3289073
Koenig2017_g6_Kd_1606_pdb.npz,1.3210459
Koenig2017_g6_Kd_2866_pdb.npz,1.3309231
Koenig2017_g6_Kd_3936_pdb.npz,1.3204353
Koenig2017_g6_Kd_1577_pdb.npz,1.3194017
Koenig2017_g6_Kd_645_pdb.npz,1.3220968
Koenig2017_g6_Kd_752_pdb.npz,1.3392205
Koenig2017_g6_Kd_1558_pdb.npz,1.3252017
Koenig2017_g6_Kd_2865_pdb.npz,1.3287971
Koenig2017_g6_Kd_3764_pdb.npz,1.3092705
Koenig2017_g6_Kd_2948_pdb.npz,1.3462249
Koenig2017_g6_Kd_1880_pdb.npz,1.3114359
Koenig2017_g6_Kd_1686_pdb.npz,1.3389606
Koenig2017_g6_Kd_2298_pdb.npz,1.3322936
Koenig2017_g6_Kd_1564_pdb.npz,1.3358101
Koenig2017_g6_Kd_158_pdb.npz,1.3403109
Koenig2017_g6_Kd_4262_pdb.npz,1.3339404
Koenig2017_g6_Kd_605_pdb.npz,1.320698
Koenig2017_g6_Kd_4048_pdb.npz,1.3217813
Koenig2017_g6_Kd_463_pdb.npz,1.3419771
Koenig2017_g6_Kd_4237_pdb.npz,1.3261595
Koenig2017_g6_Kd_1780_pdb.npz,1.3411477
Koenig2017_g6_Kd_2223_pdb.npz,1.3255236
Koenig2017_g6_Kd_3190_pdb.npz,1.3110819
Koenig2017_g6_Kd_963_pdb.npz,1.30439
Koenig2017_g6_Kd_1819_pdb.npz,1.3333071
Koenig2017_g6_Kd_3069_pdb.npz,1.346418
Koenig2017_g6_Kd_2218_pdb.npz,1.3396364
Koenig2017_g6_Kd_1130_pdb.npz,1.3266767
Koenig2017_g6_Kd_1424_pdb.npz,1.3338706
Koenig2017_g6_Kd_4127_pdb.npz,1.3400247
Koenig2017_g6_Kd_955_pdb.npz,1.3137435
Koenig2017_g6_Kd_2518_pdb.npz,1.3444431
Koenig2017_g6_Kd_3377_pdb.npz,1.326365
Koenig2017_g6_Kd_1790_pdb.npz,1.344133
Koenig2017_g6_Kd_1187_pdb.npz,1.3216853
Koenig2017_g6_Kd_3461_pdb.npz,1.3582263
Koenig2017_g6_Kd_67_pdb.npz,1.3179177
Koenig2017_g6_Kd_3989_pdb.npz,1.3145281
Koenig2017_g6_Kd_964_pdb.npz,1.3144168
Koenig2017_g6_Kd_706_pdb.npz,1.3297044
Koenig2017_g6_Kd_2344_pdb.npz,1.3823
Koenig2017_g6_Kd_1188_pdb.npz,1.3325993
Koenig2017_g6_Kd_552_pdb.npz,1.3300079
Koenig2017_g6_Kd_1525_pdb.npz,1.3226076
Koenig2017_g6_Kd_2062_pdb.npz,1.3302646
Koenig2017_g6_Kd_3812_pdb.npz,1.2899002
Koenig2017_g6_Kd_357_pdb.npz,1.3363965
Koenig2017_g6_Kd_1923_pdb.npz,1.3076437
Koenig2017_g6_Kd_4113_pdb.npz,1.3307753
Koenig2017_g6_Kd_161_pdb.npz,1.3324271
Koenig2017_g6_Kd_1746_pdb.npz,1.3226874
Koenig2017_g6_Kd_3258_pdb.npz,1.3213428
Koenig2017_g6_Kd_2009_pdb.npz,1.3703748
Koenig2017_g6_Kd_770_pdb.npz,1.3503715
Koenig2017_g6_Kd_811_pdb.npz,1.3310798
Koenig2017_g6_Kd_2070_pdb.npz,1.3272761
Koenig2017_g6_Kd_2201_pdb.npz,1.3159162
Koenig2017_g6_Kd_641_pdb.npz,1.2997514
Koenig2017_g6_Kd_3866_pdb.npz,1.3311589
Koenig2017_g6_Kd_2560_pdb.npz,1.3126446
Koenig2017_g6_Kd_2050_pdb.npz,1.3186296
Koenig2017_g6_Kd_1862_pdb.npz,1.3168459
Koenig2017_g6_Kd_323_pdb.npz,1.3212601
Koenig2017_g6_Kd_3468_pdb.npz,1.3345304
Koenig2017_g6_Kd_1294_pdb.npz,1.3279182
Koenig2017_g6_Kd_2887_pdb.npz,1.3054991
Koenig2017_g6_Kd_2474_pdb.npz,1.3273579
Koenig2017_g6_Kd_1433_pdb.npz,1.3325124
Koenig2017_g6_Kd_1470_pdb.npz,1.3330739
Koenig2017_g6_Kd_418_pdb.npz,1.3135729
Koenig2017_g6_Kd_965_pdb.npz,1.3044186
Koenig2017_g6_Kd_416_pdb.npz,1.3299912
Koenig2017_g6_Kd_1615_pdb.npz,1.3233497
Koenig2017_g6_Kd_967_pdb.npz,1.3121239
Koenig2017_g6_Kd_1482_pdb.npz,1.3400452
Koenig2017_g6_Kd_784_pdb.npz,1.339124
Koenig2017_g6_Kd_1006_pdb.npz,1.3056749
Koenig2017_g6_Kd_691_pdb.npz,1.344863
Koenig2017_g6_Kd_165_pdb.npz,1.3421012
Koenig2017_g6_Kd_1138_pdb.npz,1.333354
Koenig2017_g6_Kd_1622_pdb.npz,1.3258195
Koenig2017_g6_Kd_4043_pdb.npz,1.307618
Koenig2017_g6_Kd_2528_pdb.npz,1.3504194
Koenig2017_g6_Kd_2063_pdb.npz,1.3274658
Koenig2017_g6_Kd_3537_pdb.npz,1.322384
Koenig2017_g6_Kd_1192_pdb.npz,1.3482218
Koenig2017_g6_Kd_3573_pdb.npz,1.3574578
Koenig2017_g6_Kd_2245_pdb.npz,1.3265237
Koenig2017_g6_Kd_284_pdb.npz,1.3406445
Koenig2017_g6_Kd_572_pdb.npz,1.3287884
Koenig2017_g6_Kd_604_pdb.npz,1.3194997
Koenig2017_g6_Kd_3239_pdb.npz,1.3156716
Koenig2017_g6_Kd_2838_pdb.npz,1.3040677
Koenig2017_g6_Kd_2555_pdb.npz,1.33009
Koenig2017_g6_Kd_1377_pdb.npz,1.3242571
Koenig2017_g6_Kd_1519_pdb.npz,1.3436778
Koenig2017_g6_Kd_2789_pdb.npz,1.3412431
Koenig2017_g6_Kd_3050_pdb.npz,1.3314161
Koenig2017_g6_Kd_115_pdb.npz,1.3312713
Koenig2017_g6_Kd_4251_pdb.npz,1.3267703
Koenig2017_g6_Kd_659_pdb.npz,1.345361
Koenig2017_g6_Kd_2110_pdb.npz,1.3442016
Koenig2017_g6_Kd_3909_pdb.npz,1.3415241
Koenig2017_g6_Kd_1629_pdb.npz,1.3156209
Koenig2017_g6_Kd_2730_pdb.npz,1.3356831
Koenig2017_g6_Kd_3865_pdb.npz,1.3405235
Koenig2017_g6_Kd_1177_pdb.npz,1.3312696
Koenig2017_g6_Kd_1738_pdb.npz,1.3056382
Koenig2017_g6_Kd_2800_pdb.npz,1.3198628
Koenig2017_g6_Kd_2547_pdb.npz,1.3233734
Koenig2017_g6_Kd_4264_pdb.npz,1.3251567
Koenig2017_g6_Kd_1729_pdb.npz,1.327785
Koenig2017_g6_Kd_3756_pdb.npz,1.3280299
Koenig2017_g6_Kd_243_pdb.npz,1.3437859
Koenig2017_g6_Kd_3334_pdb.npz,1.3286041
Koenig2017_g6_Kd_2942_pdb.npz,1.3267101
Koenig2017_g6_Kd_4228_pdb.npz,1.3239672
Koenig2017_g6_Kd_1425_pdb.npz,1.342831
Koenig2017_g6_Kd_1353_pdb.npz,1.330174
Koenig2017_g6_Kd_1253_pdb.npz,1.339615
Koenig2017_g6_Kd_2739_pdb.npz,1.3170588
Koenig2017_g6_Kd_904_pdb.npz,1.3253331
Koenig2017_g6_Kd_4230_pdb.npz,1.3344944
Koenig2017_g6_Kd_2055_pdb.npz,1.3317742
Koenig2017_g6_Kd_7_pdb.npz,1.3205192
Koenig2017_g6_Kd_2228_pdb.npz,1.3214365
Koenig2017_g6_Kd_3881_pdb.npz,1.3573577
Koenig2017_g6_Kd_3499_pdb.npz,1.326486
Koenig2017_g6_Kd_3504_pdb.npz,1.3461206
Koenig2017_g6_Kd_2661_pdb.npz,1.3347853
Koenig2017_g6_Kd_2181_pdb.npz,1.3386652
Koenig2017_g6_Kd_3389_pdb.npz,1.3365113
Koenig2017_g6_Kd_4208_pdb.npz,1.3191108
Koenig2017_g6_Kd_1042_pdb.npz,1.3069474
Koenig2017_g6_Kd_1125_pdb.npz,1.3140529
Koenig2017_g6_Kd_58_pdb.npz,1.3412323
Koenig2017_g6_Kd_1483_pdb.npz,1.3358353
Koenig2017_g6_Kd_3084_pdb.npz,1.3076991
Koenig2017_g6_Kd_1173_pdb.npz,1.3128476
Koenig2017_g6_Kd_1289_pdb.npz,1.3171875
Koenig2017_g6_Kd_3080_pdb.npz,1.3380475
Koenig2017_g6_Kd_3311_pdb.npz,1.3413641
Koenig2017_g6_Kd_3797_pdb.npz,1.3346006
Koenig2017_g6_Kd_294_pdb.npz,1.3506293
Koenig2017_g6_Kd_2072_pdb.npz,1.3440639
Koenig2017_g6_Kd_2879_pdb.npz,1.3298409
Koenig2017_g6_Kd_827_pdb.npz,1.3402104
Koenig2017_g6_Kd_976_pdb.npz,1.3209633
Koenig2017_g6_Kd_1178_pdb.npz,1.3350039
Koenig2017_g6_Kd_1571_pdb.npz,1.3257977
Koenig2017_g6_Kd_308_pdb.npz,1.3226137
Koenig2017_g6_Kd_2439_pdb.npz,1.3067179
Koenig2017_g6_Kd_2327_pdb.npz,1.3333238
Koenig2017_g6_Kd_2682_pdb.npz,1.326523
Koenig2017_g6_Kd_2323_pdb.npz,1.3384356
Koenig2017_g6_Kd_3816_pdb.npz,1.3078036
Koenig2017_g6_Kd_2648_pdb.npz,1.3199492
Koenig2017_g6_Kd_2170_pdb.npz,1.3408883
Koenig2017_g6_Kd_467_pdb.npz,1.3390099
Koenig2017_g6_Kd_2894_pdb.npz,1.3478142
Koenig2017_g6_Kd_2287_pdb.npz,1.3230194
Koenig2017_g6_Kd_725_pdb.npz,1.3368413
Koenig2017_g6_Kd_3449_pdb.npz,1.3358026
Koenig2017_g6_Kd_106_pdb.npz,1.325191
Koenig2017_g6_Kd_2285_pdb.npz,1.3176484
Koenig2017_g6_Kd_1362_pdb.npz,1.3330992
Koenig2017_g6_Kd_513_pdb.npz,1.338282
Koenig2017_g6_Kd_1789_pdb.npz,1.322815
Koenig2017_g6_Kd_3559_pdb.npz,1.3172312
Koenig2017_g6_Kd_3516_pdb.npz,1.336951
Koenig2017_g6_Kd_662_pdb.npz,1.3367404
Koenig2017_g6_Kd_3148_pdb.npz,1.356125
Koenig2017_g6_Kd_2346_pdb.npz,1.3462101
Koenig2017_g6_Kd_2371_pdb.npz,1.3189584
Koenig2017_g6_Kd_1393_pdb.npz,1.3365409
Koenig2017_g6_Kd_2440_pdb.npz,1.3317014
Koenig2017_g6_Kd_3861_pdb.npz,1.3352368
Koenig2017_g6_Kd_317_pdb.npz,1.3138132
Koenig2017_g6_Kd_2924_pdb.npz,1.3346095
Koenig2017_g6_Kd_724_pdb.npz,1.3348813
Koenig2017_g6_Kd_3337_pdb.npz,1.3495328
Koenig2017_g6_Kd_2389_pdb.npz,1.3153708
Koenig2017_g6_Kd_973_pdb.npz,1.3126439
Koenig2017_g6_Kd_3620_pdb.npz,1.3489945
Koenig2017_g6_Kd_2320_pdb.npz,1.3256826
Koenig2017_g6_Kd_3582_pdb.npz,1.3587778
Koenig2017_g6_Kd_2701_pdb.npz,1.363319
Koenig2017_g6_Kd_2593_pdb.npz,1.3344976
Koenig2017_g6_Kd_2427_pdb.npz,1.3123487
Koenig2017_g6_Kd_2517_pdb.npz,1.3240433
Koenig2017_g6_Kd_1325_pdb.npz,1.3321991
Koenig2017_g6_Kd_1838_pdb.npz,1.338817
Koenig2017_g6_Kd_3428_pdb.npz,1.3221375
Koenig2017_g6_Kd_2166_pdb.npz,1.3336773
Koenig2017_g6_Kd_630_pdb.npz,1.3078867
Koenig2017_g6_Kd_305_pdb.npz,1.3155488
Koenig2017_g6_Kd_270_pdb.npz,1.3410035
Koenig2017_g6_Kd_2864_pdb.npz,1.3522632
Koenig2017_g6_Kd_2960_pdb.npz,1.3338298
Koenig2017_g6_Kd_561_pdb.npz,1.3172879
Koenig2017_g6_Kd_848_pdb.npz,1.3153205
Koenig2017_g6_Kd_775_pdb.npz,1.3343213
Koenig2017_g6_Kd_3651_pdb.npz,1.3309363
Koenig2017_g6_Kd_2602_pdb.npz,1.3488305
Koenig2017_g6_Kd_3074_pdb.npz,1.3348998
Koenig2017_g6_Kd_2431_pdb.npz,1.3198209
Koenig2017_g6_Kd_2100_pdb.npz,1.344319
Koenig2017_g6_Kd_748_pdb.npz,1.3471583
Koenig2017_g6_Kd_466_pdb.npz,1.308106
Koenig2017_g6_Kd_1994_pdb.npz,1.3084749
Koenig2017_g6_Kd_1596_pdb.npz,1.3336715
Koenig2017_g6_Kd_600_pdb.npz,1.3124955
Koenig2017_g6_Kd_3512_pdb.npz,1.3384702
Koenig2017_g6_Kd_2870_pdb.npz,1.3133401
Koenig2017_g6_Kd_578_pdb.npz,1.3236141
Koenig2017_g6_Kd_3769_pdb.npz,1.3521922
Koenig2017_g6_Kd_4097_pdb.npz,1.3416282
Koenig2017_g6_Kd_2369_pdb.npz,1.3193922
Koenig2017_g6_Kd_2957_pdb.npz,1.3322898
Koenig2017_g6_Kd_523_pdb.npz,1.3440378
Koenig2017_g6_Kd_685_pdb.npz,1.3452376
Koenig2017_g6_Kd_482_pdb.npz,1.3347757
Koenig2017_g6_Kd_762_pdb.npz,1.3403722
Koenig2017_g6_Kd_2375_pdb.npz,1.3165206
Koenig2017_g6_Kd_880_pdb.npz,1.3376125
Koenig2017_g6_Kd_3968_pdb.npz,1.3245769
Koenig2017_g6_Kd_3348_pdb.npz,1.33391
Koenig2017_g6_Kd_235_pdb.npz,1.3449659
Koenig2017_g6_Kd_3005_pdb.npz,1.3565217
Koenig2017_g6_Kd_3931_pdb.npz,1.3273752
Koenig2017_g6_Kd_2983_pdb.npz,1.3466069
Koenig2017_g6_Kd_2299_pdb.npz,1.32346
Koenig2017_g6_Kd_988_pdb.npz,1.3187486
Koenig2017_g6_Kd_1462_pdb.npz,1.3468063
Koenig2017_g6_Kd_3035_pdb.npz,1.3361808
Koenig2017_g6_Kd_2662_pdb.npz,1.3295807
Koenig2017_g6_Kd_464_pdb.npz,1.3425173
Koenig2017_g6_Kd_2334_pdb.npz,1.3176283
Koenig2017_g6_Kd_3518_pdb.npz,1.3334734
Koenig2017_g6_Kd_1439_pdb.npz,1.3241149
Koenig2017_g6_Kd_2832_pdb.npz,1.3200092
Koenig2017_g6_Kd_2915_pdb.npz,1.3372407
Koenig2017_g6_Kd_2521_pdb.npz,1.3228775
Koenig2017_g6_Kd_3862_pdb.npz,1.340878
Koenig2017_g6_Kd_3284_pdb.npz,1.3188542
Koenig2017_g6_Kd_2499_pdb.npz,1.324889
Koenig2017_g6_Kd_4200_pdb.npz,1.3442011
Koenig2017_g6_Kd_3871_pdb.npz,1.3353392
Koenig2017_g6_Kd_2435_pdb.npz,1.3378687
Koenig2017_g6_Kd_3246_pdb.npz,1.3052937
Koenig2017_g6_Kd_3416_pdb.npz,1.3157784
Koenig2017_g6_Kd_592_pdb.npz,1.3071194
Koenig2017_g6_Kd_420_pdb.npz,1.3242145
Koenig2017_g6_Kd_2306_pdb.npz,1.3061467
Koenig2017_g6_Kd_2315_pdb.npz,1.2938437
Koenig2017_g6_Kd_4039_pdb.npz,1.2907428
Koenig2017_g6_Kd_2147_pdb.npz,1.3220284
Koenig2017_g6_Kd_2697_pdb.npz,1.3323301
Koenig2017_g6_Kd_1499_pdb.npz,1.3378996
Koenig2017_g6_Kd_681_pdb.npz,1.3184199
Koenig2017_g6_Kd_1732_pdb.npz,1.3315948
Koenig2017_g6_Kd_2453_pdb.npz,1.324837
Koenig2017_g6_Kd_3353_pdb.npz,1.329436
Koenig2017_g6_Kd_986_pdb.npz,1.2996624
Koenig2017_g6_Kd_1075_pdb.npz,1.322057
Koenig2017_g6_Kd_2314_pdb.npz,1.3354179
Koenig2017_g6_Kd_4168_pdb.npz,1.3302114
Koenig2017_g6_Kd_1038_pdb.npz,1.3053544
Koenig2017_g6_Kd_4191_pdb.npz,1.3469529
Koenig2017_g6_Kd_2428_pdb.npz,1.3076271
Koenig2017_g6_Kd_1734_pdb.npz,1.3334388
Koenig2017_g6_Kd_4154_pdb.npz,1.3401324
Koenig2017_g6_Kd_1991_pdb.npz,1.3231957
Koenig2017_g6_Kd_1249_pdb.npz,1.3360964
Koenig2017_g6_Kd_1340_pdb.npz,1.3336871
Koenig2017_g6_Kd_14_pdb.npz,1.3178788
Koenig2017_g6_Kd_469_pdb.npz,1.3384892
Koenig2017_g6_Kd_1955_pdb.npz,1.322514
Koenig2017_g6_Kd_3528_pdb.npz,1.3304715
Koenig2017_g6_Kd_1442_pdb.npz,1.350076
Koenig2017_g6_Kd_2965_pdb.npz,1.3463948
Koenig2017_g6_Kd_4159_pdb.npz,1.3524047
Koenig2017_g6_Kd_2971_pdb.npz,1.3220358
Koenig2017_g6_Kd_627_pdb.npz,1.312696
Koenig2017_g6_Kd_2621_pdb.npz,1.3356401
Koenig2017_g6_Kd_2145_pdb.npz,1.339855
Koenig2017_g6_Kd_1401_pdb.npz,1.3254894
Koenig2017_g6_Kd_271_pdb.npz,1.347491
Koenig2017_g6_Kd_1609_pdb.npz,1.31799
Koenig2017_g6_Kd_1840_pdb.npz,1.3382413
Koenig2017_g6_Kd_2301_pdb.npz,1.3342974
Koenig2017_g6_Kd_2211_pdb.npz,1.3221409
Koenig2017_g6_Kd_2720_pdb.npz,1.334889
Koenig2017_g6_Kd_1855_pdb.npz,1.2883161
Koenig2017_g6_Kd_2257_pdb.npz,1.3255714
Koenig2017_g6_Kd_1624_pdb.npz,1.331766
Koenig2017_g6_Kd_699_pdb.npz,1.3373673
Koenig2017_g6_Kd_4139_pdb.npz,1.3488334
Koenig2017_g6_Kd_72_pdb.npz,1.328578
Koenig2017_g6_Kd_3038_pdb.npz,1.3257477
Koenig2017_g6_Kd_1829_pdb.npz,1.3440093
Koenig2017_g6_Kd_3392_pdb.npz,1.3293723
Koenig2017_g6_Kd_1242_pdb.npz,1.3290789
Koenig2017_g6_Kd_812_pdb.npz,1.3364742
Koenig2017_g6_Kd_3432_pdb.npz,1.3518155
Koenig2017_g6_Kd_3570_pdb.npz,1.3154578
Koenig2017_g6_Kd_3602_pdb.npz,1.3370156
Koenig2017_g6_Kd_3839_pdb.npz,1.3373766
Koenig2017_g6_Kd_2329_pdb.npz,1.3257778
Koenig2017_g6_Kd_1502_pdb.npz,1.3452512
Koenig2017_g6_Kd_1510_pdb.npz,1.3294603
Koenig2017_g6_Kd_3444_pdb.npz,1.3576462
Koenig2017_g6_Kd_2106_pdb.npz,1.3281138
Koenig2017_g6_Kd_1444_pdb.npz,1.3178146
Koenig2017_g6_Kd_3208_pdb.npz,1.3100581
Koenig2017_g6_Kd_2373_pdb.npz,1.3182973
Koenig2017_g6_Kd_405_pdb.npz,1.3205808
Koenig2017_g6_Kd_2061_pdb.npz,1.3289071
Koenig2017_g6_Kd_1600_pdb.npz,1.3466038
Koenig2017_g6_Kd_2770_pdb.npz,1.3488173
Koenig2017_g6_Kd_4197_pdb.npz,1.3180424
Koenig2017_g6_Kd_3898_pdb.npz,1.3570262
Koenig2017_g6_Kd_4147_pdb.npz,1.3591617
Koenig2017_g6_Kd_2515_pdb.npz,1.3195802
Koenig2017_g6_Kd_417_pdb.npz,1.3240412
Koenig2017_g6_Kd_1438_pdb.npz,1.3212826
Koenig2017_g6_Kd_3015_pdb.npz,1.3626558
Koenig2017_g6_Kd_2309_pdb.npz,1.3387378
Koenig2017_g6_Kd_851_pdb.npz,1.3172432
Koenig2017_g6_Kd_3846_pdb.npz,1.3266052
Koenig2017_g6_Kd_1315_pdb.npz,1.3272992
Koenig2017_g6_Kd_4257_pdb.npz,1.332671
Koenig2017_g6_Kd_1346_pdb.npz,1.313994
Koenig2017_g6_Kd_3053_pdb.npz,1.3416471
Koenig2017_g6_Kd_652_pdb.npz,1.3414019
Koenig2017_g6_Kd_2653_pdb.npz,1.3261814
Koenig2017_g6_Kd_2592_pdb.npz,1.3552657
Koenig2017_g6_Kd_3792_pdb.npz,1.3573642
Koenig2017_g6_Kd_74_pdb.npz,1.3287222
Koenig2017_g6_Kd_1457_pdb.npz,1.315272
Koenig2017_g6_Kd_2213_pdb.npz,1.328321
Koenig2017_g6_Kd_1272_pdb.npz,1.3159541
Koenig2017_g6_Kd_250_pdb.npz,1.33249
Koenig2017_g6_Kd_280_pdb.npz,1.3185744
Koenig2017_g6_Kd_1231_pdb.npz,1.345209
Koenig2017_g6_Kd_2568_pdb.npz,1.3183581
Koenig2017_g6_Kd_2461_pdb.npz,1.3353282
Koenig2017_g6_Kd_1771_pdb.npz,1.3129052
Koenig2017_g6_Kd_927_pdb.npz,1.2972091
Koenig2017_g6_Kd_1307_pdb.npz,1.3261588
Koenig2017_g6_Kd_1602_pdb.npz,1.334196
Koenig2017_g6_Kd_1241_pdb.npz,1.3221377
Koenig2017_g6_Kd_309_pdb.npz,1.3333745
Koenig2017_g6_Kd_4176_pdb.npz,1.308955
Koenig2017_g6_Kd_424_pdb.npz,1.299749
Koenig2017_g6_Kd_487_pdb.npz,1.3268267
Koenig2017_g6_Kd_98_pdb.npz,1.3307191
Koenig2017_g6_Kd_1101_pdb.npz,1.3012902
Koenig2017_g6_Kd_1179_pdb.npz,1.345351
